cue,total,cue_mfd2,response_mfd1,cue_mfd1,response_mfd2,cue_hte,response_hte,response_emotion,cue_emotion,cue_moral,response_moral,link,pos,previous_link,lower,is_synonym,degree,pos_score,neg_score,polarity
fungi,90.0,0,2,0,2,0,1,2,0.0,0,1,0.1268420005605693,n,0.02,True,,100.0,0.0,0.02,0.49
fungus,88.0,0,1,0,2,0,0,1,0.0,0,0,0.1542957302264475,n,0.05,True,,100.0,0.0,0.05,0.475
funk,52.0,0,2,0,4,0,7,6,0.0,0,1,0.1183174701805994,n v,0.0729166666666666,True,,96.0,0.0,0.03125,0.484375
funnel,45.0,0,0,0,0,0,1,0,0.0,0,0,0.031887564377918,n v,0.0,True,,90.0,0.0,0.0,0.5
funny,13.0,0,0,0,0,0,1,2,0.0,0,0,0.0117514706402976,n s,0.0,True,,99.0,0.0,0.0,0.5
fur,44.0,0,0,0,1,0,5,1,0.0,0,1,0.0253757553485837,n,0.0,True,,100.0,0.0,0.0,0.5
furnace,17.0,0,0,0,0,0,2,0,0.0,0,0,0.0084175084175084,n,0.0,True,,96.0,0.0,0.0,0.5
furniture,69.0,0,0,0,1,0,2,1,0.0,0,0,0.0208939097808647,n,0.0,True,,99.0,0.0,0.0,0.5
further,17.0,0,0,0,0,0,0,0,0.0,0,0,0.0072891732335624,s r v,0.0,True,,99.0,0.0,0.0,0.5
fury,52.0,0,0,0,1,0,1,3,0.0,0,1,0.0291433619439998,n,0.0,True,,99.0,0.0,0.0,0.5
fuse,35.0,0,0,0,0,0,0,0,0.0,0,0,0.0288347086928493,n v,0.0,True,,98.0,0.0,0.0,0.5
fusion,53.0,0,0,0,2,0,1,0,0.0,0,0,0.1692566139075574,n,0.0947368421052631,True,,95.0,0.09473684210526316,0.0,0.5473684210526316
fuss,60.0,0,3,0,3,0,4,5,0.0,0,2,0.1365018317741526,n v,0.0625,True,,96.0,0.052083333333333336,0.0625,0.4947916666666667
future,32.0,0,1,0,2,0,0,2,0.0,0,2,0.0481641805833564,a n s,0.0202020202020202,True,,99.0,0.020202020202020204,0.0,0.51010101010101
fuzz,32.0,0,0,0,1,0,3,1,0.0,0,0,0.0386222679554103,n,0.0,True,,99.0,0.0,0.0,0.5
g,49.0,0,1,0,1,0,5,0,0.0,0,1,0.049879966955827,n,0.0,True,,89.0,0.0,0.0,0.5
gadget,41.0,0,0,0,0,0,1,0,0.0,0,0,0.0313416951241382,n,0.0,True,,100.0,0.0,0.0,0.5
gag,42.0,0,3,0,6,0,4,2,0.0,0,2,0.1906975951406402,n v,0.1122448979591836,True,,98.0,0.030612244897959183,0.12244897959183673,0.45408163265306123
gain,150.0,0,5,0,8,0,4,2,0.0,0,6,0.0995967410463334,n v,0.0505050505050505,True,,198.0,0.020202020202020204,0.025252525252525252,0.49747474747474746
gait,29.0,0,0,0,0,0,3,0,0.0,0,0,0.0081053406407725,n,0.0,True,,96.0,0.0,0.0,0.5
gal,72.0,0,3,0,3,12,4,0,0.0,0,3,0.0548129003721967,n,0.0319148936170212,True,,94.0,0.0,0.0,0.5
gala,48.0,0,1,0,1,0,1,0,0.0,0,1,0.0289809233461419,n,0.0,True,,97.0,0.0,0.0,0.5
galaxy,57.0,0,0,0,0,0,1,0,0.0,0,0,0.0131522017991826,n,0.0,True,,100.0,0.0,0.0,0.5
gale,13.0,0,0,0,0,0,1,0,0.0,0,0,0.0084863294487888,n,0.0,True,,85.0,0.0,0.0,0.5
gallant,63.0,0,3,0,4,0,7,1,0.0,0,3,0.1222903799507807,n s,0.064516129032258,True,,93.0,0.06451612903225806,0.0,0.532258064516129
gallery,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0006,n,0.0,True,,100.0,0.0,0.0,0.5
gallon,31.0,0,0,0,0,0,0,0,0.0,0,0,0.0128868115522586,n,0.0,True,,98.0,0.0,0.0,0.5
gallop,65.0,0,0,0,0,0,2,0,0.0,0,0,0.0193578947368421,n v,0.0,True,,100.0,0.0,0.0,0.5
gallows,65.0,0,1,0,3,15,1,1,0.0,0,3,0.0916837059502709,n,0.0434782608695652,True,,92.0,0.0,0.043478260869565216,0.4782608695652174
galosh,16.0,0,0,0,0,0,2,0,0.0,0,0,0.0035092701702613,n,0.0,True,,90.0,0.0,0.0,0.5
gamble,56.0,0,0,0,1,0,2,0,0.0,0,1,0.0228630417847936,n v,0.0,True,,100.0,0.0,0.0,0.5
gambler,57.0,0,0,0,1,0,3,0,0.0,0,1,0.0981656105995609,n,0.0606060606060606,True,,99.0,0.0,0.06060606060606061,0.4696969696969697
gambling,71.0,0,2,0,3,0,6,0,0.0,0,3,0.2113388502310574,n v,0.12,True,,100.0,0.0,0.11,0.445
game,93.0,0,2,0,4,0,2,1,0.0,0,2,0.0472157057351595,s n v,0.0201005025125628,True,,199.0,0.0,0.020100502512562814,0.4899497487437186
game show,32.0,0,0,0,1,0,1,1,0.0,0,1,0.0278309703480565,,0.0,True,,96.0,0.0,0.0,0.5
gaming,49.0,0,1,0,3,0,3,1,0.0,0,2,0.0717513451426056,n v,0.0404040404040404,True,,99.0,0.0,0.030303030303030304,0.48484848484848486
gamma,20.0,0,0,0,0,0,0,0,0.0,0,0,0.0135508308895405,n,0.0,True,,96.0,0.0,0.0,0.5
gander,70.0,0,0,0,0,0,0,0,0.0,0,0,0.0349501097972526,n,0.0,True,,83.0,0.0,0.0,0.5
gang,67.0,0,8,0,11,0,6,0,0.0,0,10,0.5239943050798809,n v,0.3838383838383838,True,,99.0,0.18181818181818182,0.20202020202020202,0.4898989898989899
gangster,75.0,0,4,0,8,0,6,0,0.0,0,6,0.2342394014146251,n,0.08,True,,100.0,0.0,0.06,0.47
gap,55.0,0,1,0,0,0,3,0,0.0,0,1,0.0310076856111554,n v,0.0,True,,100.0,0.0,0.0,0.5
garage,20.0,0,1,0,2,0,3,0,0.0,0,1,0.081364582071504,n v,0.0412371134020618,True,,97.0,0.0,0.041237113402061855,0.4793814432989691
garbage,87.0,21,3,0,9,0,4,1,0.0,0,4,0.9495972733080124,n,0.5816326530612245,True,,98.0,0.02040816326530612,0.5612244897959183,0.2295918367346939
garden,50.0,0,0,0,1,0,2,0,0.0,0,1,0.0361000443880917,n v,0.0,True,,100.0,0.0,0.0,0.5
gardener,38.0,0,3,0,2,0,1,1,0.0,0,4,0.0537279239040009,n,0.02,True,,100.0,0.0,0.05,0.475
gardening,45.0,0,1,0,0,0,1,1,0.0,0,1,0.0325760201553301,n v,0.0,True,,100.0,0.0,0.0,0.5
garlic,55.0,0,0,0,1,0,4,0,0.0,0,0,0.0842041421435067,n,0.0,True,,98.0,0.0,0.0,0.5
garment,49.0,0,0,0,0,0,1,0,0.0,0,0,0.0214205594765241,n v,0.0,True,,97.0,0.0,0.0,0.5
garnish,59.0,0,0,0,1,0,1,1,0.0,0,0,0.0468555312564289,n v,0.0,True,,93.0,0.0,0.0,0.5
gas,47.0,0,0,0,0,0,3,0,0.0,0,0,0.0266560815194291,n v,0.0,True,,100.0,0.0,0.0,0.5
gasoline,47.0,0,0,0,0,0,3,0,0.0,0,0,0.0243044635800109,n,0.0,True,,100.0,0.0,0.0,0.5
gasp,31.0,0,0,0,0,0,2,4,0.0,0,0,0.0254402410445311,n v,0.0,True,,98.0,0.0,0.0,0.5
gate,47.0,0,0,0,1,0,3,1,0.0,0,0,0.0305723562884009,n v,0.0,True,,98.0,0.0,0.0,0.5
gateway,33.0,0,0,0,3,0,1,0,0.0,0,1,0.2679498312307651,n,0.2222222222222222,True,,99.0,0.0,0.20202020202020202,0.398989898989899
gather,46.0,0,3,0,3,0,2,0,0.0,0,2,0.1503295649105781,n v,0.11,True,,100.0,0.13,0.0,0.565
gatherer,73.0,0,2,0,3,0,0,0,0.0,0,2,0.1102805627085264,n,0.0606060606060606,True,,99.0,0.06060606060606061,0.0,0.5303030303030303
gathering,67.0,0,2,0,4,0,1,0,0.0,0,1,0.3198350659580528,n v,0.2346938775510204,True,,98.0,0.2857142857142857,0.0,0.6428571428571428
gaudy,22.0,0,1,0,1,0,3,1,0.0,0,0,0.013683619886229,n s,0.0,True,,87.0,0.0,0.0,0.5
gauge,54.0,0,0,0,1,0,1,1,0.0,0,0,0.0237555326407394,n v,0.0,True,,95.0,0.0,0.0,0.5
gauze,72.0,0,2,0,6,0,3,1,0.0,0,2,0.4608933454352485,n,0.217391304347826,True,,92.0,0.0,0.21739130434782608,0.391304347826087
gave,69.0,0,0,0,6,0,1,1,0.0,0,1,0.1772489676329707,v,0.101010101010101,True,,99.0,0.10101010101010101,0.0,0.5505050505050505
gavel,52.0,0,3,0,2,0,0,0,0.0,0,2,0.14315621109888,n,0.0375,True,,80.0,0.05,0.0,0.525
gay,52.0,0,0,0,1,13,5,5,13.0,0,1,0.0334200462525781,n s,0.0,True,,98.0,0.0,0.0,0.5
gaze,55.0,0,0,0,1,0,0,3,0.0,0,0,0.0417331713275859,n v,0.0,True,,100.0,0.0,0.0,0.5
gazebo,37.0,0,3,0,1,0,4,1,0.0,0,2,0.0379380955830261,n,0.0,True,,94.0,0.02127659574468085,0.0,0.5106382978723404
gazelle,51.0,0,0,0,1,0,5,0,0.0,0,0,0.020756833334473,n,0.0,True,,98.0,0.0,0.0,0.5
gazing,36.0,0,0,0,3,0,0,4,0.0,0,1,0.0525366919925855,v,0.03,True,,100.0,0.03,0.0,0.515
gear,60.0,0,2,0,1,0,2,0,0.0,0,1,0.0174076930549899,n v,0.0,True,,200.0,0.0,0.0,0.5
gecko,14.0,0,0,0,0,0,1,0,0.0,0,0,0.0130735881787056,n,0.0,True,,91.0,0.0,0.0,0.5
geek,63.0,0,0,0,0,0,1,0,0.0,0,0,0.0208407980499291,n,0.0,True,,98.0,0.0,0.0,0.5
geisha,75.0,0,1,0,1,11,2,0,0.0,0,1,0.0913410004330559,n,0.0,True,,97.0,0.0,0.0,0.5
gel,19.0,0,0,0,0,0,1,0,0.0,0,0,0.0159970651683695,n v,0.0,True,,99.0,0.0,0.0,0.5
gelatin,72.0,0,0,0,1,0,1,1,0.0,0,0,0.0382821398902742,n,0.0,True,,99.0,0.0,0.0,0.5
gem,91.0,0,0,0,0,0,4,3,0.0,0,0,0.0119742564210911,n,0.0,True,,194.0,0.0,0.0,0.5
gemstone,44.0,0,2,0,2,0,0,0,0.0,0,2,0.0360923355429857,n,0.0204081632653061,True,,98.0,0.0,0.0,0.5
gender,48.0,0,2,0,3,0,2,1,0.0,0,2,0.0896681761391444,n,0.0404040404040404,True,,99.0,0.020202020202020204,0.0,0.51010101010101
gene,109.0,0,3,0,2,0,1,0,0.0,0,1,0.0524508363532741,n,0.0101010101010101,True,,198.0,0.045454545454545456,0.0,0.5227272727272727
genealogy,62.0,0,2,0,0,0,0,1,0.0,0,0,0.0741779605096188,n,0.0,True,,96.0,0.25,0.0,0.625
general,61.0,0,3,0,8,0,3,2,0.0,0,3,0.1882858246220769,a n v s,0.101010101010101,True,,99.0,0.050505050505050504,0.050505050505050504,0.5
generation,57.0,0,4,0,3,0,1,0,0.0,0,3,0.1005238693308781,n,0.0510204081632653,True,,98.0,0.1326530612244898,0.030612244897959183,0.5510204081632653
generic,50.0,0,0,0,3,0,3,0,0.0,0,0,0.1186274162701574,a n s,0.0714285714285714,True,,98.0,0.0,0.061224489795918366,0.46938775510204084
generosity,85.0,21,1,0,5,0,5,0,0.0,0,1,0.4529725966501425,n,0.2727272727272727,True,,99.0,0.2727272727272727,0.0,0.6363636363636364
generous,85.0,33,3,0,10,0,5,3,0.0,0,3,0.2608742091884675,a s,0.1111111111111111,True,,99.0,0.10101010101010101,0.0,0.5505050505050505
genesis,27.0,0,0,0,2,0,1,0,0.0,0,1,0.0399540404040404,n,0.02,True,,100.0,0.02,0.0,0.51
genetic,68.0,0,2,0,2,0,0,0,0.0,0,1,0.1013588537356605,a s,0.0505050505050505,True,,99.0,0.0,0.050505050505050504,0.47474747474747475
genetics,66.0,0,1,0,1,0,0,0,0.0,0,0,0.0424220170496287,n,0.0,True,,100.0,0.0,0.0,0.5
genie,23.0,0,0,0,0,0,1,2,0.0,0,0,0.0078508295238418,n,0.0,True,,95.0,0.0,0.0,0.5
genitals,74.0,0,0,0,1,0,2,1,0.0,0,0,0.0767313246212112,n,0.0,True,,99.0,0.0,0.0,0.5
genius,14.0,0,1,0,2,0,2,0,0.0,0,1,0.0516641159065401,n,0.0303030303030303,True,,99.0,0.0,0.0,0.5
genocide,70.0,20,6,0,8,0,3,2,0.0,0,8,0.670068347940519,n,0.4489795918367347,True,,98.0,0.0,0.40816326530612246,0.29591836734693877
genome,61.0,0,0,0,1,0,1,0,0.0,0,0,0.0339334355886546,n,0.0,True,,92.0,0.0,0.0,0.5
genre,68.0,0,1,0,1,0,1,0,0.0,0,1,0.0525878233537049,n,0.03,True,,100.0,0.0,0.02,0.49
gentle,47.0,0,3,0,4,0,4,6,0.0,0,3,0.1176407475584755,s v,0.0505050505050505,True,,99.0,0.050505050505050504,0.0,0.5252525252525253
gentleman,59.0,0,5,0,5,0,6,2,0.0,0,3,0.1498910527215905,n,0.0927835051546391,True,,97.0,0.09278350515463918,0.0,0.5463917525773196
genuine,80.0,0,5,0,6,0,10,1,0.0,0,7,0.1991374884521405,a s,0.1224489795918367,True,,98.0,0.09183673469387756,0.0,0.5459183673469388
genus,75.0,0,3,0,1,0,2,0,0.0,0,1,0.0419262391355414,n,0.0,True,,86.0,0.10465116279069768,0.0,0.5523255813953488
geography,52.0,0,1,0,1,0,0,0,0.0,0,0,0.0569434336756664,n,0.0303030303030303,True,,99.0,0.0,0.0,0.5
geology,20.0,0,2,0,0,0,3,0,0.0,0,1,0.0118645703753351,n,0.0,True,,99.0,0.0,0.0,0.5
geometric,43.0,0,0,0,0,0,4,0,0.0,0,1,0.017997692543147,a s,0.0,True,,99.0,0.0,0.0,0.5
geometry,72.0,0,0,0,0,0,3,0,0.0,0,0,0.0297851657582903,n,0.0,True,,98.0,0.0,0.0,0.5
gerbil,65.0,0,0,0,1,0,1,0,0.0,0,0,0.1374211836523255,n,0.0,True,,83.0,0.0,0.0,0.5
geriatric,77.0,0,0,0,3,0,1,0,0.0,0,0,0.217612660345044,a,0.160919540229885,True,,87.0,0.12643678160919541,0.034482758620689655,0.5459770114942529
germ,167.0,57,16,0,14,0,8,7,0.0,0,10,0.4783074443198143,n,0.235,True,,200.0,0.02,0.255,0.3825
gesture,59.0,0,2,0,2,0,3,1,0.0,0,2,0.067775885085423,n v,0.03,True,,100.0,0.02,0.0,0.51
get,28.0,0,0,0,0,0,3,1,0.0,0,1,0.0430224834279658,n v,0.0303030303030303,True,,99.0,0.0,0.0,0.5
get better,82.0,0,2,0,5,0,5,1,0.0,0,3,0.2908891213842612,,0.18,True,,100.0,0.18,0.0,0.59
get ready,39.0,0,0,0,0,0,1,1,0.0,0,0,0.0444100959342165,,0.0,True,,100.0,0.0,0.0,0.5
get rid of,78.0,0,6,0,10,0,3,2,0.0,0,8,0.3952224765969446,,0.18,True,,100.0,0.0,0.2,0.4
get up,23.0,0,0,0,0,0,2,0,0.0,0,0,0.0115619016722109,,0.0,True,,100.0,0.0,0.0,0.5
getting,54.0,0,1,0,2,0,7,2,0.0,0,1,0.0603886436096425,n v,0.0204081632653061,True,,98.0,0.0,0.0,0.5
geyser,42.0,0,1,0,2,0,1,0,0.0,0,1,0.0706691378963824,n v,0.0309278350515463,True,,97.0,0.030927835051546393,0.0,0.5154639175257731
gherkin,69.0,0,1,0,1,0,2,2,0.0,0,0,0.0474922341291516,n,0.0,True,,80.0,0.0,0.0,0.5
ghetto,47.0,0,1,0,1,0,6,1,0.0,0,1,0.0497398360821593,n,0.0,True,,99.0,0.0,0.0,0.5
ghost,105.0,0,2,0,6,0,3,5,0.0,0,3,0.1147555897391978,n v,0.07,True,,200.0,0.05,0.02,0.515
ghoul,76.0,0,0,0,3,0,1,0,0.0,0,1,0.105023653488551,n,0.0337078651685393,True,,89.0,0.0,0.02247191011235955,0.4887640449438202
giant,53.0,0,0,0,1,0,5,1,0.0,0,0,0.020891530583209,n s,0.0,True,,100.0,0.0,0.0,0.5
gift,154.0,0,1,0,7,0,4,4,0.0,0,1,0.065621121728512,n v,0.04,True,,200.0,0.04,0.0,0.52
gifted,29.0,0,0,0,0,0,1,1,0.0,0,0,0.0128111490041894,a v,0.0,True,,99.0,0.04040404040404041,0.0,0.5202020202020202
gig,68.0,0,0,0,0,0,1,0,0.0,0,0,0.0314849526189732,n,0.0,True,,97.0,0.0,0.0,0.5
giggle,15.0,0,0,0,0,0,1,1,0.0,0,0,0.0097982067475773,n v,0.0,True,,100.0,0.0,0.0,0.5
giggling,30.0,0,0,0,0,0,0,2,0.0,0,0,0.0079970529405538,v,0.0,True,,100.0,0.07,0.0,0.535
gin,72.0,0,1,0,2,0,0,0,0.0,0,1,0.0582607582239393,n v,0.0306122448979591,True,,98.0,0.0,0.030612244897959183,0.4846938775510204
ginger,32.0,0,0,0,1,0,3,0,0.0,0,0,0.0217364929678282,s n v,0.0,True,,100.0,0.0,0.0,0.5
gingerbread,53.0,0,0,0,1,0,4,0,0.0,0,0,0.032658192879864,n,0.0,True,,99.0,0.0,0.0,0.5
giraffe,52.0,0,0,0,0,0,2,0,0.0,0,0,0.0225719325680256,n,0.0,True,,98.0,0.0,0.0,0.5
girdle,48.0,0,0,0,0,0,7,0,0.0,0,1,0.0328072228436576,n v,0.0,True,,85.0,0.0,0.0,0.5
girl,163.0,0,1,0,2,0,7,5,0.0,0,0,0.0427236889416024,n,0.0101010101010101,True,,198.0,0.04040404040404041,0.0,0.5202020202020202
girlfriend,84.0,0,0,0,3,0,6,3,0.0,0,0,0.3173249434902294,n,0.202020202020202,True,,99.0,0.20202020202020202,0.0,0.601010101010101
girly,41.0,0,1,0,2,0,4,0,0.0,0,1,0.0447683061210813,,0.03125,True,,96.0,0.0,0.0,0.5
girth,54.0,0,0,0,3,0,3,0,0.0,0,0,0.069130713609592,n v,0.031578947368421,True,,95.0,0.0,0.021052631578947368,0.48947368421052634
give,41.0,0,0,0,3,0,0,1,0.0,0,1,0.1062543328479193,n v,0.06,True,,100.0,0.06,0.0,0.53
give away,87.0,0,1,0,6,0,5,1,0.0,0,2,0.1483849412615082,,0.07,True,,100.0,0.07,0.0,0.535
give in,51.0,0,1,0,2,0,3,3,0.0,0,1,0.1354004334830515,,0.0909090909090909,True,,99.0,0.0,0.06060606060606061,0.4696969696969697
give up,53.0,0,1,0,1,0,7,7,0.0,0,1,0.0403508045646777,,0.0,True,,100.0,0.0,0.0,0.5
given,74.0,0,1,0,2,0,3,2,0.0,0,1,0.1253805893905211,s n v,0.03125,True,,96.0,0.020833333333333332,0.0,0.5104166666666666
giver,77.0,0,5,0,12,0,3,4,0.0,0,5,0.3701802056590927,n,0.2395833333333333,True,,96.0,0.22916666666666666,0.020833333333333332,0.6041666666666666
giving,84.0,0,3,0,14,0,2,5,0.0,0,4,0.4043440745391168,s n v,0.27,True,,100.0,0.26,0.0,0.63
gizmo,10.0,0,0,0,0,0,0,0,0.0,0,0,0.0034742694668514,n,0.0,True,,90.0,0.0,0.0,0.5
glacier,10.0,0,0,0,0,0,1,0,0.0,0,0,0.0037491260171672,n,0.0,True,,97.0,0.0,0.0,0.5
glad,89.0,0,0,0,0,0,4,4,10.0,0,0,0.028173461810772,a n s,0.0,True,,100.0,0.0,0.0,0.5
gladiator,78.0,0,6,0,5,0,3,0,0.0,0,5,0.2993667836092079,n,0.2121212121212121,True,,99.0,0.0,0.21212121212121213,0.3939393939393939
glamour,43.0,0,1,0,0,0,4,1,0.0,0,0,0.0193143185185399,n v,0.0,True,,100.0,0.0,0.0,0.5
glance,68.0,0,0,0,0,0,3,0,0.0,0,0,0.063077500775773,n v,0.0,True,,100.0,0.0,0.0,0.5
gland,60.0,0,1,0,3,0,1,0,0.0,0,2,0.124734782410601,n,0.0736842105263157,True,,95.0,0.06315789473684211,0.0,0.531578947368421
glare,16.0,0,0,0,1,0,1,2,0.0,0,1,0.0128661926098297,n v,0.0,True,,97.0,0.0,0.0,0.5
glass,81.0,0,0,0,0,0,3,0,0.0,0,0,0.0137401807088656,n v,0.0,True,,198.0,0.0,0.0,0.5
glaze,54.0,0,0,0,2,0,0,0,0.0,0,0,0.0596421680802395,n v,0.0206185567010309,True,,97.0,0.020618556701030927,0.0,0.5103092783505154
glazed,61.0,0,0,0,0,0,0,1,0.0,0,0,0.0455921980028073,s a v,0.0,True,,96.0,0.0,0.0,0.5
gleaming,15.0,0,1,0,0,0,2,2,0.0,0,0,0.0148116995027567,s n v,0.0,True,,94.0,0.0,0.0,0.5
glee,73.0,0,1,0,1,0,1,3,11.0,0,1,0.0367396924593487,n,0.0,True,,98.0,0.0,0.0,0.5
glide,21.0,0,0,0,0,0,1,0,0.0,0,0,0.0100169955564627,n v,0.0,True,,98.0,0.0,0.0,0.5
glimmer,26.0,0,0,0,0,0,0,1,0.0,0,0,0.0564425687286339,n v,0.0,True,,92.0,0.0,0.0,0.5
glimpse,26.0,0,1,0,1,0,1,0,0.0,0,0,0.0237165886071568,n v,0.0,True,,99.0,0.0,0.0,0.5
glisten,8.0,0,1,0,1,0,1,0,0.0,0,1,0.0072489710821565,n v,0.0,True,,91.0,0.0,0.0,0.5
glistening,18.0,0,0,0,1,0,1,0,0.0,0,0,0.0102977478052827,s v,0.0,True,,96.0,0.0,0.0,0.5
glitch,64.0,0,0,0,0,0,4,2,0.0,0,0,0.0608918870515941,n,0.0,True,,96.0,0.0,0.0,0.5
glitter,12.0,0,0,0,0,0,3,0,0.0,0,0,0.007155325653879,n v,0.0,True,,99.0,0.0,0.0,0.5
glob,29.0,0,1,0,2,0,2,0,0.0,0,1,0.060821808913136,n,0.0224719101123595,True,,89.0,0.0,0.02247191011235955,0.4887640449438202
global warming,38.0,0,1,0,2,0,7,2,0.0,0,2,0.0766438715813933,,0.03,True,,100.0,0.0,0.0,0.5
globe,3.0,0,0,0,0,0,0,0,0.0,0,0,0.0008743395835491,n,0.0,True,,98.0,0.0,0.0,0.5
gloom,54.0,0,0,0,1,0,2,4,0.0,0,0,0.0355953113675687,n,0.0,True,,94.0,0.0,0.0,0.5
glorious,35.0,23,1,0,9,0,3,4,0.0,0,2,0.1935790118768349,a s,0.1414141414141414,True,,99.0,0.1414141414141414,0.0,0.5707070707070707
glory,75.0,37,4,0,6,0,5,6,0.0,0,3,0.2871794871445429,n v,0.1616161616161616,True,,99.0,0.08080808080808081,0.08080808080808081,0.5
gloss,39.0,0,0,0,0,0,2,0,0.0,0,0,0.0060137742840199,n v,0.0,True,,100.0,0.0,0.0,0.5
glossy,20.0,0,0,0,0,0,1,0,0.0,0,0,0.004139098324296,n s,0.0,True,,100.0,0.0,0.0,0.5
glove,148.0,0,3,0,5,0,8,1,0.0,0,4,0.0989424107706032,n,0.0454545454545454,True,,198.0,0.04040404040404041,0.010101010101010102,0.5151515151515151
glow,40.0,0,0,0,0,0,1,1,0.0,0,0,0.0340949593461631,n v,0.0,True,,100.0,0.0,0.0,0.5
glowing,24.0,0,0,0,1,0,1,3,0.0,0,1,0.0136844635954692,s n v,0.0,True,,100.0,0.0,0.0,0.5
glucose,84.0,0,0,0,2,0,1,0,0.0,0,1,0.0600653827493654,n,0.0303030303030303,True,,99.0,0.0,0.0,0.5
glue,47.0,0,0,0,0,0,3,0,0.0,0,0,0.02536170815737,n v,0.0,True,,99.0,0.0,0.0,0.5
gluten,83.0,0,1,0,2,0,3,0,0.0,0,1,0.1083380745441249,n,0.04,True,,100.0,0.0,0.0,0.5
glutton,72.0,0,1,0,3,18,3,1,0.0,0,2,0.2712939338725889,n,0.1847826086956521,True,,92.0,0.0,0.07608695652173914,0.46195652173913043
gluttony,74.0,0,1,0,3,0,3,2,0.0,0,3,0.3457883803318266,n,0.231578947368421,True,,95.0,0.0,0.08421052631578947,0.45789473684210524
gnome,13.0,0,0,0,1,0,0,0,0.0,0,0,0.0072138268075097,n,0.0,True,,99.0,0.0,0.0,0.5
go,44.0,0,0,0,0,0,3,0,0.0,0,0,0.0099398846679464,a n v,0.0,True,,199.0,0.0,0.0,0.5
go after,70.0,0,0,0,1,0,1,1,0.0,0,0,0.0551238304316193,,0.0,True,,99.0,0.0,0.0,0.5
go ahead,25.0,0,1,0,2,0,1,1,0.0,0,1,0.0722676288861689,,0.0505050505050505,True,,99.0,0.050505050505050504,0.0,0.5252525252525253
go away,19.0,0,0,0,0,0,4,5,0.0,0,0,0.0121746347500696,,0.0,True,,100.0,0.0,0.0,0.5
go bad,73.0,0,5,0,11,0,8,0,0.0,0,8,0.8251914588592234,,0.5729166666666666,True,,96.0,0.0,0.4479166666666667,0.27604166666666663
go down,45.0,0,0,0,0,0,4,0,0.0,0,0,0.0223721552420353,,0.0,True,,99.0,0.0,0.0,0.5
go off,39.0,0,1,0,2,0,3,5,0.0,0,2,0.0663908797774154,,0.0306122448979591,True,,98.0,0.0,0.030612244897959183,0.4846938775510204
go on,14.0,0,0,0,1,0,0,2,0.0,0,0,0.0129308130816289,,0.0,True,,98.0,0.0,0.0,0.5
go-cart,47.0,0,0,0,1,0,2,0,0.0,0,0,0.0263928025034389,n,0.0,True,,98.0,0.02040816326530612,0.0,0.5102040816326531
goal,87.0,0,1,0,1,0,8,4,0.0,0,1,0.0210845663713351,n,0.0,True,,199.0,0.0,0.0,0.5
goalie,33.0,0,2,0,1,0,7,2,0.0,0,0,0.0218808223718799,n,0.0,True,,94.0,0.0,0.0,0.5
goat,124.0,0,0,0,2,40,9,1,0.0,0,0,0.0587451653883067,n,0.0253807106598984,True,,197.0,0.025380710659898477,0.0,0.5126903553299492
goatee,15.0,0,2,0,3,0,2,2,0.0,0,1,0.048839947217585,n,0.03125,True,,96.0,0.0,0.020833333333333332,0.4895833333333333
gobble,79.0,0,0,0,2,0,1,0,0.0,0,1,0.2238368298884048,n v,0.032258064516129,True,,93.0,0.0,0.0,0.5
goblet,25.0,0,0,0,0,0,0,1,0.0,0,0,0.0099951071950776,n,0.0,True,,95.0,0.0,0.0,0.5
goblin,41.0,0,2,0,4,0,3,0,0.0,0,3,0.1061193592382813,n,0.0543478260869565,True,,92.0,0.0,0.03260869565217391,0.483695652173913
god,73.0,33,2,0,8,0,5,0,0.0,33,4,0.3742869902223224,n,0.2525252525252525,True,,99.0,0.24242424242424243,0.0,0.6212121212121212
goddess,61.0,0,2,0,9,0,3,2,0.0,0,5,0.2842383849459045,n,0.1578947368421052,True,,95.0,0.16842105263157894,0.0,0.5842105263157895
godfather,68.0,0,4,0,4,0,2,0,0.0,0,2,0.1383417300466079,n,0.05,True,,100.0,0.08,0.0,0.54
godliness,79.0,24,11,0,13,0,5,0,0.0,24,12,0.9913755160227824,n,0.6774193548387096,True,,93.0,0.6451612903225806,0.0,0.8225806451612903
godmother,63.0,0,4,0,7,0,1,2,0.0,0,2,0.235047634732531,n,0.1414141414141414,True,,99.0,0.1919191919191919,0.0,0.5959595959595959
goggles,51.0,0,2,0,1,0,2,0,0.0,0,2,0.0165024131850071,n v,0.0,True,,100.0,0.02,0.0,0.51
going,12.0,0,0,0,0,0,0,0,0.0,0,0,0.0037367572208514,s n v,0.0,True,,100.0,0.0,0.0,0.5
gold,29.0,0,0,0,0,0,2,0,0.0,0,0,0.0200563606570035,n s,0.0,True,,100.0,0.0,0.0,0.5
goldfish,73.0,0,0,0,0,0,1,0,0.0,0,0,0.0510539211207552,n,0.0,True,,100.0,0.0,0.0,0.5
golf,49.0,0,0,0,0,0,2,0,0.0,0,0,0.0342537260023196,n v,0.0,True,,100.0,0.0,0.0,0.5
golfer,41.0,0,0,0,1,0,4,1,0.0,0,0,0.0588522316731319,n,0.0408163265306122,True,,98.0,0.04081632653061224,0.0,0.5204081632653061
