cue,total,cue_mfd2,response_mfd1,cue_mfd1,response_mfd2,cue_hte,response_hte,response_emotion,cue_emotion,cue_moral,response_moral,link,pos,previous_link,lower,is_synonym,degree
Obama,6.0,0,1,0,3,0,1,1,0.0,0,1,0.005716630851912237,,0.0,False,,99.0
October,10.0,0,1,0,1,0,1,0,0.0,0,1,0.007573469387755102,n,0.0,False,,100.0
Old lady,24.0,0,1,0,2,0,5,1,0.0,0,1,0.01103096570729173,,0.0,False,,99.0
Olympic,64.0,0,0,0,0,0,0,0,0.0,0,0,0.032994934495245515,a,0.0,False,,100.0
Olympics,65.0,0,0,0,2,0,1,0,0.0,0,1,0.022119459872759012,n,0.0,False,,100.0
Omega,14.0,0,0,0,0,0,2,0,0.0,0,0,0.009885588010139338,n,0.0,False,,98.0
Oregon,55.0,0,0,0,0,0,0,0,0.0,0,0,0.10394378439344226,n,0.0,False,,99.0
Orient,11.0,0,1,0,0,0,1,0,0.0,0,0,0.004426444651132153,n v,0.0,False,,98.0
PC,11.0,0,1,0,2,0,0,1,0.0,0,1,0.020240585899242713,n,0.0,False,,98.0
Panama,12.0,0,0,0,1,0,0,0,0.0,0,0,0.01242955874534822,n,0.0,False,,95.0
Paris,8.0,0,0,0,1,0,0,1,0.0,0,1,0.004396416523876693,n,0.0,False,,99.0
Pepsi,1.0,0,0,0,0,0,0,0,0.0,0,0,0.00020824656393169508,n,0.0,False,,98.0
Peru,20.0,0,0,0,1,0,0,0,0.0,0,0,0.02051060352266382,n,0.0,False,,100.0
PhD,52.0,0,1,0,2,0,1,0,0.0,0,0,0.026962984371455296,n,0.0,False,,98.0
Phoenix,18.0,0,1,0,0,0,1,0,0.0,0,0,0.011950849603910827,n,0.0,False,,98.0
Photoshop,30.0,0,1,0,3,0,1,0,0.0,0,3,0.0750454136581799,,0.04,False,,100.0
Pikachu,5.0,0,0,0,1,0,0,0,0.0,0,0,0.0017529508005141988,,0.0,False,,86.0
Pilates,48.0,0,2,0,1,0,2,0,0.0,0,0,0.04258129630332134,n,0.0,False,,96.0
Plato,18.0,0,1,0,0,0,0,0,0.0,0,0,0.012848484848484847,n,0.0,False,,95.0
PlayStation,49.0,0,0,0,1,0,1,1,0.0,0,0,0.011018180562292876,,0.0,False,,100.0
Pluto,13.0,0,0,0,0,0,1,0,0.0,0,0,0.004070176640779656,n,0.0,False,,100.0
Pokemon,36.0,0,1,0,1,0,3,0,0.0,0,1,0.011352771489124988,,0.0,False,,100.0
Poland,42.0,0,1,0,2,0,2,0,0.0,0,2,0.08149674184680128,n,0.030612244897959183,False,,98.0
Popeye,39.0,0,0,0,0,0,0,0,0.0,0,0,0.011830719210548384,,0.0,False,,98.0
Popsicle,19.0,0,0,0,0,0,1,0,0.0,0,0,0.0029098442772074085,n,0.0,False,,95.0
Portland,10.0,0,0,0,1,0,1,0,0.0,0,0,0.012143504217236936,n,0.0,False,,93.0
PowerPoint,31.0,0,0,0,0,0,0,0,0.0,0,0,0.013042735837210932,,0.0,False,,100.0
Q-Tips,4.0,0,0,0,1,0,1,0,0.0,0,0,0.003723510569028481,,0.0,False,,93.0
Quaker,59.0,0,2,0,5,0,1,0,0.0,0,4,0.41153993581874065,n,0.3333333333333333,False,,87.0
Reddit,4.0,0,0,0,0,0,0,0,0.0,0,0,0.0010568454319122554,,0.0,False,,77.0
Renaissance,32.0,0,1,0,1,0,2,0,0.0,0,1,0.0179405215579594,n,0.0,False,,99.0
Rhode Island,46.0,0,0,0,0,0,0,0,0.0,0,0,0.0715668389581433,,0.0,False,,92.0
Robert,12.0,0,0,0,2,0,1,0,0.0,0,1,0.010238595023958698,n,0.0,False,,98.0
Robin Hood,43.0,0,1,0,6,0,2,1,0.0,0,3,0.14883734530499856,,0.1,False,,100.0
Roger,25.0,0,1,0,0,0,3,1,0.0,0,0,0.017718764140308513,,0.0,False,,98.0
Roman,29.0,0,3,0,3,18,2,0,0.0,0,1,0.034027261259683216,n a,0.0,False,,100.0
Romans,29.0,0,2,0,4,0,0,0,0.0,0,1,0.06370435016817844,n,0.020202020202020204,False,,99.0
Rome,14.0,0,0,0,2,0,0,0,0.0,0,0,0.012513519028670546,n,0.0,False,,99.0
Rudolph,1.0,0,0,0,0,0,0,0,0.0,0,0,0.00021043771043771046,,0.0,False,,96.0
Russia,32.0,0,4,0,3,0,0,1,0.0,0,1,0.019670699326058597,n,0.0,False,,100.0
Russian,23.0,0,4,0,5,0,4,0,0.0,0,3,0.054511864003583,n a,0.03,False,,100.0
San Francisco,23.0,0,1,0,1,0,2,0,0.0,0,1,0.014153597196454341,,0.0,False,,100.0
Sandra,13.0,0,0,0,0,0,3,0,0.0,0,1,0.0065048919285847365,,0.0,False,,98.0
Santa,16.0,0,0,0,0,0,2,1,0.0,0,0,0.022681682807456003,n,0.0,False,,100.0
Santa Claus,7.0,0,0,0,1,0,1,1,0.0,0,1,0.00791811413100073,,0.0,False,,100.0
Satan,79.0,0,2,0,4,7,1,0,0.0,0,5,1.0287144066419232,n,0.7474747474747475,False,,99.0
Saturday,68.0,0,1,0,0,0,2,1,0.0,0,0,0.057462201650419625,n,0.0,False,,100.0
Saturn,5.0,0,0,0,0,0,1,0,0.0,0,0,0.01554949494949495,n,0.0,False,,100.0
Savannah,9.0,0,0,0,0,0,2,0,0.0,0,0,0.0029374451073857196,n,0.0,False,,99.0
Scientology,57.0,0,2,0,7,0,2,0,0.0,0,3,0.3410616033435926,n,0.2222222222222222,False,,99.0
Scotland,13.0,0,0,0,1,0,0,1,0.0,0,0,0.009022930877848322,n,0.0,False,,100.0
Seattle,15.0,0,1,0,0,0,0,1,0.0,0,0,0.009759697217532962,n,0.0,False,,100.0
Shakespeare,5.0,0,0,0,0,0,0,0,0.0,0,0,0.0012119032969286777,n,0.0,False,,100.0
Sherlock,17.0,0,0,0,1,0,1,0,0.0,0,1,0.01131931560502989,n,0.0,False,,99.0
Simpsons,5.0,0,2,0,0,0,1,0,0.0,0,0,0.0039562203138049975,n,0.0,False,,100.0
Smith,29.0,0,0,0,0,0,2,0,0.0,0,0,0.01110172454946891,n,0.0,False,,100.0
South Africa,42.0,0,2,0,4,0,1,0,0.0,0,3,0.07869100832376774,,0.030612244897959183,False,,98.0
South America,10.0,0,0,0,2,0,1,0,0.0,0,1,0.01354330477914044,,0.0,False,,100.0
South Pole,3.0,0,0,0,0,0,0,0,0.0,0,0,0.0006132704338016613,,0.0,False,,98.0
Soviet,57.0,0,6,0,3,0,1,0,0.0,0,3,0.11709757691464992,n a,0.030303030303030304,False,,99.0
Space Shuttle,14.0,0,0,0,0,0,1,0,0.0,0,0,0.006438378839797099,,0.0,False,,100.0
Spain,18.0,0,0,0,1,0,0,0,0.0,0,0,0.01811865445578822,n,0.0,False,,99.0
Spanish,14.0,0,2,0,1,9,0,0,0.0,0,0,0.00779487695225574,n a,0.0,False,,100.0
Sparky,21.0,0,0,0,0,0,0,0,0.0,0,0,0.003451153973562973,,0.0,False,,93.0
Spock,18.0,0,1,0,1,0,1,0,0.0,0,0,0.011046453621425254,n,0.0,False,,93.0
Stalin,38.0,0,5,0,5,0,2,0,0.0,0,4,0.11617455191732577,n,0.061224489795918366,False,,98.0
Star Trek,3.0,0,0,0,0,0,1,1,0.0,0,0,0.0012223972884417968,,0.0,False,,99.0
Star Wars,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0017450010307153165,,0.0,False,,98.0
Steve,36.0,0,0,0,2,0,0,0,0.0,0,0,0.013238754881614153,,0.0,False,,100.0
Sunday,47.0,0,1,0,2,0,2,1,0.0,0,2,0.18226193616085012,n,0.13131313131313133,False,,99.0
Super Bowl,35.0,0,0,0,0,0,0,1,0.0,0,0,0.016729107123513665,,0.0,False,,96.0
Superman,38.0,0,1,0,1,0,5,1,0.0,0,1,0.03080674020488951,n,0.0,False,,100.0
Sweden,33.0,0,3,0,3,0,2,1,0.0,0,1,0.023079695114916775,n,0.0,False,,98.0
Swedish,21.0,0,0,0,1,0,0,0,0.0,0,0,0.014008956126730253,n a,0.0,False,,99.0
Swiss,25.0,0,1,0,1,0,2,1,0.0,0,0,0.02062263355868958,n a,0.0,False,,100.0
TV show,26.0,0,2,0,2,0,2,0,0.0,0,1,0.019554283844121844,,0.0,False,,100.0
Tampa,7.0,0,0,0,1,0,1,1,0.0,0,0,0.00590752465653657,n,0.0,False,,89.0
Tarzan,4.0,0,0,0,0,0,1,0,0.0,0,0,0.001267080299456466,n,0.0,False,,100.0
Tea Party,40.0,0,1,0,2,0,3,0,0.0,0,3,0.06390344129898295,,0.03,False,,100.0
Texas,45.0,0,0,0,0,0,2,1,0.0,0,1,0.08195713773940405,n,0.0,False,,99.0
Thailand,25.0,0,3,0,6,0,0,0,0.0,0,2,0.050091093994391406,n,0.02,False,,100.0
Thanksgiving,26.0,0,1,0,0,0,0,3,0.0,0,0,0.015904040404040403,n,0.0,False,,100.0
Thursday,5.0,0,1,0,1,0,2,0,0.0,0,1,0.007798866887017508,n,0.0,False,,97.0
Tolkien,4.0,0,1,0,1,0,2,0,0.0,0,0,0.0027683427683427688,n,0.0,False,,91.0
Tom,52.0,0,1,0,1,0,2,0,0.0,0,1,0.012992245285860175,n,0.0,False,,95.0
Tony,9.0,0,0,0,0,0,2,0,0.0,0,0,0.003945142928132162,,0.0,False,,97.0
Torah,56.0,0,2,0,3,0,0,0,0.0,0,3,0.25055627358195576,n,0.11235955056179775,False,,89.0
Tuesday,5.0,0,0,0,1,0,0,0,0.0,0,0,0.0022634508348794062,n,0.0,False,,98.0
Tumblr,14.0,0,0,0,0,0,4,1,0.0,0,0,0.0071911062286573665,,0.0,False,,95.0
Tupperware,27.0,0,0,0,0,0,2,0,0.0,0,0,0.008104222560265663,,0.0,False,,97.0
Tylenol,40.0,0,0,0,2,0,0,1,0.0,0,0,0.05103491706506782,n,0.0,False,,91.0
UFO,45.0,0,0,0,0,0,1,0,0.0,0,0,0.019131676476216553,n,0.0,False,,100.0
UK,17.0,0,2,0,3,0,0,0,0.0,0,2,0.03040963452566925,n,0.020202020202020204,False,,99.0
USA,66.0,0,6,0,8,0,3,0,0.0,0,7,0.14331127158659573,n,0.08080808080808081,False,,99.0
United Kingdom,23.0,0,0,0,2,0,0,0,0.0,0,0,0.008923232323232324,,0.0,False,,100.0
Uranus,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0003061224489795918,n,0.0,False,,98.0
Valentine,34.0,0,1,0,4,0,2,2,0.0,0,1,0.03755260221010251,n,0.0,False,,99.0
Valium,49.0,0,0,0,3,0,0,3,0.0,0,0,0.043002863725808346,n,0.0,False,,97.0
Vaseline,11.0,0,2,0,1,0,2,1,0.0,0,2,0.026342130115728685,n,0.02040816326530612,False,,98.0
Velcro,21.0,0,0,0,0,0,2,0,0.0,0,0,0.00428839176140148,n v,0.0,False,,100.0
Venice,8.0,0,0,0,0,0,1,0,0.0,0,0,0.001224396251479721,n,0.0,False,,99.0
Venus,10.0,0,0,0,1,0,2,1,0.0,0,0,0.006279307576300058,n,0.0,False,,100.0
Victorian,20.0,0,2,0,2,0,3,0,0.0,0,2,0.03956100137946031,n s a,0.02040816326530612,False,,98.0
Vietnam,85.0,0,3,0,2,0,1,0,0.0,0,1,0.2917951826119343,n,0.0,False,,99.0
Virgo,23.0,0,3,0,3,0,2,1,0.0,0,3,0.1267780212269737,n,0.10638297872340426,False,,94.0
WIFI,5.0,0,0,0,0,0,1,0,0.0,0,0,0.003335456606885178,n,0.0,False,,100.0
Wall Street,59.0,0,2,0,4,0,2,1,0.0,0,3,0.07862975698367008,,0.04,False,,100.0
Washington,32.0,0,0,0,0,0,2,0,0.0,0,0,0.05708385087932132,n,0.0,False,,99.0
Watt,13.0,0,0,0,0,0,0,0,0.0,0,0,0.009097057427622212,n,0.0,False,,98.0
Wednesday,7.0,0,1,0,1,0,1,0,0.0,0,1,0.003835981008866053,n,0.0,False,,100.0
West Coast,21.0,0,0,0,0,0,0,0,0.0,0,0,0.014159432726319638,,0.0,False,,98.0
White House,19.0,0,1,0,1,0,1,0,0.0,0,1,0.021435127874489576,,0.0,False,,100.0
Wi-Fi,7.0,0,0,0,1,0,0,1,0.0,0,0,0.004469046802246249,,0.0,False,,99.0
Wikipedia,10.0,0,1,0,3,0,4,0,0.0,0,0,0.009329686642008598,,0.0,False,,100.0
William,27.0,0,0,0,0,0,1,0,0.0,0,0,0.006125744886046394,,0.0,False,,100.0
Xbox,59.0,0,0,0,2,0,0,1,0.0,0,0,0.01330672290486087,,0.0,False,,100.0
Xerox,62.0,0,0,0,1,0,0,0,0.0,0,0,0.03948492462311558,n v,0.0,False,,96.0
Yahoo,8.0,0,0,0,2,0,1,0,0.0,0,0,0.004114659775894521,n,0.0,False,,100.0
Yankee,36.0,0,0,0,0,0,0,0,0.0,0,0,0.02232674516931077,n s,0.0,False,,98.0
Yellowstone,7.0,0,1,0,1,0,0,0,0.0,0,0,0.003273649616734723,n,0.0,False,,96.0
Yiddish,63.0,0,1,0,3,0,1,0,0.0,0,2,0.16057207578389188,n,0.031914893617021274,False,,94.0
YouTube,7.0,0,1,0,1,0,1,1,0.0,0,0,0.005320288310238059,,0.0,False,,99.0
Zen,53.0,0,1,0,1,0,1,4,0.0,0,1,0.2683005437023294,n,0.17708333333333334,False,,96.0
Zeppelin,4.0,0,0,0,0,0,1,0,0.0,0,0,0.0036108452950558215,n,0.0,False,,95.0
Zeus,70.0,0,0,0,2,0,0,0,0.0,0,2,0.1355136962393741,n,0.030303030303030304,False,,99.0
a,13.0,0,1,0,1,0,3,0,0.0,0,1,0.0038924276431907432,n,0.0,True,,193.0
a few,5.0,0,1,0,1,0,1,1,0.0,0,1,0.005263319171605191,,0.0,True,,99.0
a little,20.0,0,0,0,1,0,1,0,0.0,0,1,0.011564813148489103,,0.0,True,,99.0
a lot,7.0,0,0,0,0,0,1,0,0.0,0,0,0.003788872196031705,,0.0,True,,100.0
aardvark,45.0,0,1,0,0,0,0,0,0.0,0,1,0.01347633969956107,n,0.0,True,,95.0
ab,15.0,0,0,0,2,0,3,1,0.0,0,1,0.008048372100850234,n,0.0,True,,98.0
abacus,5.0,0,0,0,0,0,1,0,0.0,0,0,0.0022893831936385126,n,0.0,True,,94.0
abandon,19.0,0,0,9,0,0,2,2,0.0,0,0,0.04603464601819998,n v,0.0,True,,100.0
abbey,51.0,0,2,0,8,0,1,0,0.0,0,2,0.2991823330241319,n,0.19387755102040816,True,,98.0
abbreviation,5.0,0,0,0,0,0,0,0,0.0,0,0,0.0021308802082259616,n,0.0,True,,97.0
abdicate,27.0,0,0,0,2,0,4,0,0.0,0,1,0.023078901463881026,v,0.0,True,,92.0
abdomen,10.0,0,0,0,1,0,1,0,0.0,0,0,0.0021300083652457833,n,0.0,True,,99.0
abduct,68.0,0,1,0,2,0,0,1,0.0,0,1,0.1051643243560853,v,0.0,True,,96.0
abduction,78.0,0,2,0,6,0,3,1,0.0,0,5,0.16361718123037428,n,0.053763440860215055,True,,93.0
abhor,75.0,8,0,0,0,0,0,6,8.0,0,1,0.08128993165924983,v,0.0,True,,88.0
abide,51.0,0,4,21,5,0,2,0,0.0,0,5,0.22667904728977822,v,0.15053763440860216,True,,93.0
ability,40.0,0,0,0,1,0,3,1,0.0,0,1,0.016102673872526146,n,0.0,True,,96.0
able,47.0,0,0,0,2,0,2,0,0.0,0,1,0.025024758720707127,s a,0.0,True,,97.0
abnormal,26.0,0,4,0,3,0,5,1,0.0,0,3,0.1017548525970838,s a,0.061224489795918366,True,,98.0
abode,73.0,0,1,0,1,0,1,0,0.0,0,1,0.030703076730389373,n v,0.0,True,,86.0
aborigine,7.0,0,0,0,3,0,1,0,0.0,0,1,0.029591204592006086,n,0.021052631578947368,True,,95.0
abortion,42.0,0,2,0,9,0,7,4,0.0,0,6,0.16862688513666574,n,0.1,True,,100.0
above,4.0,0,0,0,1,0,0,0,0.0,0,0,0.008084973445798189,n s r,0.0,True,,100.0
abrasive,46.0,0,0,0,3,0,3,2,0.0,0,1,0.044909743964030864,n s,0.0,True,,95.0
absence,16.0,0,1,0,0,0,3,1,0.0,0,0,0.006623699685779934,n,0.0,True,,97.0
absent,26.0,0,4,0,0,0,2,0,0.0,0,0,0.008077686752754111,s a v,0.0,True,,96.0
absolute,43.0,0,2,0,2,0,4,1,0.0,0,3,0.07912273275218037,n s a,0.04040404040404041,True,,99.0
absorb,18.0,0,4,0,2,0,1,0,0.0,0,2,0.038145714179993344,v,0.020618556701030927,True,,97.0
absorbent,16.0,0,0,0,0,0,0,0,0.0,0,0,0.005805408793356969,n a,0.0,True,,99.0
abstain,33.0,0,3,0,4,0,3,0,0.0,0,3,0.05630407642198833,v,0.030303030303030304,True,,99.0
abstract,30.0,0,1,0,1,0,0,1,0.0,0,0,0.006906556592486241,n s a v,0.0,True,,98.0
absurd,17.0,0,1,0,1,0,1,0,0.0,0,1,0.011967294696059987,n s,0.0,True,,98.0
abundance,27.0,0,1,0,1,0,2,2,0.0,0,2,0.03199401998584909,n,0.021052631578947368,True,,95.0
abundant,18.0,0,0,0,0,0,1,1,0.0,0,0,0.006606861820173138,a,0.0,True,,98.0
abuse,85.0,32,10,32,13,32,5,4,0.0,32,8,0.4339340241665104,n v,0.32,True,,100.0
academia,42.0,0,0,0,2,0,0,0,0.0,0,2,0.029220328282828282,n,0.020833333333333332,True,,96.0
academic,38.0,0,0,0,0,0,0,0,0.0,0,0,0.013651496397730388,n s a,0.0,True,,100.0
academy,63.0,0,0,0,2,0,1,0,0.0,0,0,0.0222929485207404,n,0.0,True,,100.0
accelerate,33.0,0,0,0,0,0,0,0,0.0,0,0,0.013235415378272523,v,0.0,True,,100.0
acceleration,39.0,0,0,0,0,0,1,0,0.0,0,0,0.015959783401020514,n,0.0,True,,100.0
accent,29.0,0,2,0,0,0,0,1,0.0,0,0,0.009273495456214373,n v,0.0,True,,98.0
accept,46.0,0,1,0,3,0,8,4,23.0,0,1,0.04598698762316895,v,0.0,True,,99.0
acceptable,69.0,0,4,0,3,0,5,1,27.0,0,4,0.2935541056485321,s a,0.17708333333333334,True,,96.0
acceptance,56.0,0,6,0,8,28,7,7,28.0,0,4,0.1421811523829506,n,0.0707070707070707,True,,99.0
accepted,42.0,0,7,0,8,0,4,5,29.0,0,4,0.11028731640961592,s v,0.050505050505050504,True,,99.0
access,18.0,0,1,0,2,0,2,1,0.0,0,3,0.0755985959517383,n v,0.05102040816326531,True,,98.0
accessory,19.0,0,0,0,1,0,2,0,0.0,0,2,0.14663908377545595,n s,0.1,True,,100.0
accident,45.0,0,0,0,5,0,6,4,0.0,0,0,0.03803720299094224,n,0.0,True,,100.0
accompany,40.0,0,3,0,7,0,0,0,0.0,0,3,0.17231601824760678,v,0.11578947368421053,True,,95.0
accomplish,25.0,0,1,0,0,0,3,1,0.0,0,1,0.013073844588423235,v,0.0,True,,99.0
accomplished,33.0,0,1,0,2,0,5,2,0.0,0,2,0.05931093619736602,s v,0.030927835051546393,True,,97.0
accomplishment,42.0,0,1,0,1,0,4,1,0.0,0,1,0.020422254069157878,n,0.0,True,,97.0
accord,26.0,0,1,0,0,0,1,0,0.0,0,1,0.08613711985158953,n v,0.06593406593406594,True,,91.0
accordion,17.0,0,0,0,2,0,1,0,0.0,0,2,0.03279923982088931,n,0.02,True,,100.0
account,55.0,0,2,0,0,20,6,1,0.0,0,0,0.024893025150041083,n v,0.0,True,,100.0
accountant,41.0,0,0,0,0,10,2,0,0.0,0,0,0.024415265045520915,n,0.0,True,,98.0
accounting,33.0,0,1,0,1,0,3,1,0.0,0,1,0.015186773867329095,n v,0.0,True,,99.0
accumulate,64.0,0,1,0,0,0,0,0,0.0,0,2,0.061697996955837775,v,0.02,True,,100.0
accuracy,49.0,0,1,0,2,0,6,0,0.0,0,3,0.3788337209232656,n,0.23469387755102042,True,,98.0
accurate,82.0,0,3,0,4,0,6,0,0.0,0,4,0.6181708142156921,s a,0.4,True,,100.0
accusation,86.0,0,6,0,7,0,15,4,0.0,0,10,0.4569105464546122,n,0.2828282828282828,True,,99.0
accuse,74.0,0,6,0,9,0,12,4,0.0,0,10,0.3630828146762538,v,0.1919191919191919,True,,99.0
ace,31.0,0,3,0,3,0,3,0,0.0,0,2,0.03587741055479092,n s v,0.02040816326530612,True,,98.0
ache,63.0,6,2,0,3,0,0,3,0.0,0,1,0.10268388327489125,n v,0.0,True,,98.0
achieve,29.0,0,0,0,1,0,4,1,0.0,0,0,0.017308391935343333,v,0.0,True,,100.0
achievement,22.0,0,2,0,3,0,3,3,0.0,0,2,0.045087881403513136,n,0.02,True,,100.0
achiever,24.0,0,1,0,2,0,2,1,0.0,0,1,0.020575801503900478,n,0.0,True,,99.0
aching,61.0,11,4,0,5,0,0,7,0.0,0,3,0.2247470097238969,n s v,0.11,True,,100.0
acid,25.0,0,1,0,3,0,2,2,0.0,0,1,0.02032732851208228,n s,0.0,True,,100.0
acidic,21.0,0,0,0,1,0,2,1,0.0,0,0,0.013590836816587763,s a,0.0,True,,100.0
acknowledge,34.0,0,1,0,1,19,1,2,0.0,0,1,0.020889408779563277,v,0.0,True,,98.0
acne,34.0,0,1,0,2,0,3,2,0.0,0,1,0.035173265348192456,n,0.0,True,,98.0
acorn,3.0,0,0,0,1,0,1,0,0.0,0,0,0.003881319898635916,n,0.0,True,,99.0
acoustic,6.0,0,1,0,0,0,2,2,0.0,0,0,0.009899138377243188,n a,0.0,True,,99.0
acquaintance,77.0,0,0,0,0,0,0,0,0.0,0,0,0.11284450194278171,n,0.0,True,,97.0
acquire,74.0,0,0,0,0,0,4,1,0.0,0,0,0.027466647509937554,v,0.0,True,,99.0
acre,12.0,0,0,0,0,0,2,0,0.0,0,0,0.0034501275793879407,n,0.0,True,,99.0
acrobat,32.0,0,0,0,0,0,6,0,0.0,0,0,0.009198710980579825,n,0.0,True,,100.0
acrobatics,17.0,0,0,0,0,0,2,0,0.0,0,0,0.008398327512944297,n,0.0,True,,99.0
acronym,8.0,0,0,0,0,0,0,0,0.0,0,0,0.0038245741726486487,n,0.0,True,,93.0
act,24.0,0,1,0,2,0,4,0,0.0,0,1,0.02500343557604235,n v,0.0,True,,100.0
acting,30.0,0,6,0,5,0,6,0,0.0,0,6,0.10419161898253254,n s v,0.0707070707070707,True,,99.0
action,79.0,0,1,0,1,0,8,2,0.0,0,0,0.0325519420254892,n v,0.0,True,,197.0
activate,8.0,0,0,0,0,0,1,0,0.0,0,0,0.0068582038523452606,v,0.0,True,,98.0
active,32.0,0,0,0,1,0,2,0,0.0,0,1,0.02959994951657893,n s a,0.0,True,,100.0
activist,65.0,0,6,0,6,0,7,1,0.0,0,6,0.19281565118905694,n s,0.1111111111111111,True,,99.0
activity,46.0,0,1,0,3,0,4,0,0.0,0,2,0.056341079198781036,n,0.030927835051546393,True,,97.0
actor,31.0,0,4,0,4,0,7,0,0.0,0,2,0.029827402202946177,n,0.015,True,,200.0
actress,38.0,0,1,0,1,0,4,0,0.0,0,1,0.008671207045327648,n,0.0,True,,100.0
actual,83.0,0,1,0,1,0,6,0,0.0,0,2,0.11244633238110413,s a,0.04081632653061224,True,,98.0
acute,44.0,0,0,0,2,0,2,3,0.0,0,0,0.06851318306007563,n s a,0.0,True,,98.0
ad,109.0,0,1,0,4,0,4,2,0.0,0,2,0.04908515878818073,n r,0.015306122448979591,True,,196.0
adapt,59.0,0,2,0,2,0,1,0,0.0,0,1,0.032928298937146855,v,0.0,True,,99.0
add,13.0,0,1,0,1,0,0,0,0.0,0,1,0.0409603650720402,n v,0.03,True,,100.0
added,16.0,0,1,0,1,0,0,0,0.0,0,1,0.0879557151893276,v,0.06060606060606061,True,,99.0
addict,75.0,13,1,0,2,0,2,1,0.0,0,0,0.06496118788836337,n v,0.0,True,,99.0
addicted,67.0,16,2,0,6,0,1,1,0.0,0,1,0.06305296939241664,a v,0.0,True,,100.0
addiction,68.0,18,2,0,5,0,3,2,0.0,0,3,0.10077571403827426,n,0.03,True,,100.0
addictive,55.0,0,2,0,5,0,2,4,0.0,0,2,0.07378918387287914,a,0.02,True,,100.0
addition,12.0,0,0,0,1,0,2,1,0.0,0,0,0.005461687582899705,n,0.0,True,,99.0
additive,33.0,0,2,0,4,0,4,0,0.0,0,3,0.08747538883048389,n a,0.05102040816326531,True,,98.0
address,55.0,0,1,0,1,0,3,0,0.0,0,1,0.01554354342315577,n v,0.0,True,,100.0
adept,25.0,0,2,0,2,0,4,1,0.0,0,2,0.13257056199333972,n s,0.10112359550561797,True,,89.0
adequate,38.0,0,3,0,5,0,4,1,0.0,0,5,0.14762094983270288,s a,0.08333333333333333,True,,96.0
adhere,68.0,11,3,0,2,0,1,0,0.0,0,2,0.0667844584341172,v,0.031914893617021274,True,,94.0
adhesive,7.0,0,0,0,0,0,0,0,0.0,0,0,0.008675007691518818,n a,0.0,True,,98.0
adieu,16.0,0,0,0,0,0,0,0,0.0,0,0,0.020421052631578947,n,0.0,True,,95.0
adjective,20.0,0,2,0,1,0,1,0,0.0,0,1,0.010568611228414904,n a,0.0,True,,95.0
adjourn,46.0,0,2,0,0,0,2,0,0.0,0,0,0.049021176375356884,v,0.0,True,,89.0
adjust,45.0,0,3,0,1,0,1,0,0.0,0,1,0.03770812503118798,v,0.0,True,,97.0
adjustment,56.0,0,1,0,2,0,5,1,0.0,0,2,0.06638207226453295,n,0.02040816326530612,True,,98.0
administration,48.0,0,1,0,6,26,2,0,0.0,0,1,0.05105353370651604,n,0.0,True,,100.0
administrator,59.0,0,3,0,8,0,1,0,0.0,0,5,0.13308804853661363,n,0.07142857142857142,True,,98.0
admiral,59.0,16,4,0,6,0,0,0,16.0,0,4,0.0953809825585967,n,0.06,True,,100.0
admiration,68.0,0,4,0,6,0,2,10,24.0,0,4,0.2549210566457747,n,0.16494845360824742,True,,97.0
admire,40.0,0,3,0,7,0,2,10,16.0,0,4,0.17025054313607257,v,0.11578947368421053,True,,95.0
admission,30.0,0,1,0,1,0,5,3,0.0,0,2,0.10148944824648845,n,0.050505050505050504,True,,99.0
admit,65.0,0,3,0,3,0,8,4,0.0,0,5,0.25041097680265095,v,0.11224489795918367,True,,98.0
adobe,32.0,0,0,0,2,0,1,0,0.0,0,0,0.036354892273259616,n,0.0,True,,91.0
adolescence,24.0,0,1,0,1,0,2,0,0.0,0,1,0.008278494801632228,n,0.0,True,,100.0
adolescent,29.0,0,0,0,0,0,2,0,0.0,0,0,0.006891354136151373,n s a,0.0,True,,98.0
adopt,61.0,0,3,0,5,0,3,3,0.0,0,2,0.040878288892033224,v,0.02,True,,100.0
adoption,60.0,0,3,0,3,0,5,4,0.0,0,2,0.06311828515357239,n,0.04,True,,100.0
adoration,76.0,0,2,0,6,0,1,6,17.0,0,3,0.09544495218937199,n,0.03,True,,100.0
adore,85.0,0,0,0,1,0,2,5,11.0,0,0,0.04301643315373012,v,0.0,True,,100.0
adored,17.0,0,1,0,2,0,1,2,9.0,0,0,0.008567030032661762,s v,0.0,True,,100.0
adorn,9.0,0,0,0,1,0,0,3,0.0,0,0,0.0036520350885842164,v,0.0,True,,91.0
adornment,17.0,0,0,0,2,0,1,2,0.0,0,0,0.01330096067768794,n,0.0,True,,89.0
adrenal,62.0,0,0,0,1,0,0,0,0.0,0,0,0.02855786783497627,n a,0.0,True,,83.0
adrenaline,20.0,0,1,0,2,0,0,1,0.0,0,1,0.010887975552020578,n,0.0,True,,100.0
adult,75.0,0,2,0,3,0,6,1,0.0,0,2,0.02405103498203414,n s,0.01,True,,200.0
adultery,61.0,27,7,27,17,0,9,2,0.0,27,13,0.6287891159800284,n,0.45454545454545453,True,,99.0
advance,18.0,0,1,0,1,0,5,0,0.0,0,1,0.00819870075126588,n s v,0.0,True,,98.0
